CV_Sentences;Sentences_CV_clean;CV_Number;Sentence_line;Nb_tokens;%texte_lu;%texte_lu_fin_ligne;Is_alpha;Grammar;Tokenization;Verb_count;Propn_count;Noun_count;Num_count;Pourcentage_verb_sentence;Pourcentage_propn_sentence;Pourcentage_noun_sentence;Pourcentage_num_sentence;Label
- Assistance à la préparation d'événements scolaires variés, théâtres, etc.;- Assistance à la préparation d'événements scolaires variés, théâtres, etc.;CV_158;34;13;100.0;0.0;[False, True, True, True, True, False, True, True, True, False, True, False, False];['PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'ADV'];- Assistance à la préparation d'événements scolaires variés, théâtres, etc.;0;0;4;0;0.0;0.0;0.3076923076923077;0.0;0
      ;      ;CV_159;0;1;0.32;99.68;[False];['SPACE'];      ;0;0;0;0;0.0;0.0;0.0;0.0;0
Compétences Professionnelles  ;Compétences Professionnelles  ;CV_159;1;3;1.29;98.71;[True, True, False];['NOUN', 'ADJ', 'SPACE'];Compétences Professionnelles  ;0;0;1;0;0.0;0.0;0.3333333333333333;0.0;0
Illustration de mode;Illustration de mode;CV_159;2;3;2.27;97.73;[True, True, True];['NOUN', 'ADP', 'NOUN'];Illustration de mode;0;0;2;0;0.0;0.0;0.6666666666666666;0.0;0
Recherche des tendances;Recherche des tendances;CV_159;3;3;3.24;96.76;[True, True, True];['NOUN', 'ADP', 'NOUN'];Recherche des tendances;0;0;2;0;0.0;0.0;0.6666666666666666;0.0;0
Conception;Conception;CV_159;4;1;3.56;96.44;[True];['NOUN'];Conception;0;0;1;0;0.0;0.0;1.0;0.0;0
textile;textile;CV_159;5;1;3.88;96.12;[True];['NOUN'];textile;0;0;1;0;0.0;0.0;1.0;0.0;0
Conception technique Drapé/Plissé  ;Conception technique Drapé/Plissé  ;CV_159;6;6;5.83;94.17;[True, True, True, False, True, False];['NOUN', 'ADJ', 'PROPN', 'SYM', 'ADJ', 'SPACE'];Conception technique Drapé/Plissé  ;0;1;1;0;0.0;0.16666666666666666;0.16666666666666666;0.0;0
Création de motifs Construction  Prix & Distinctions  ._Élue;Création de motifs Construction  Prix & Distinctions  ._Élue;CV_159;7;10;9.06;90.94;[True, True, True, True, False, True, False, True, False, False];['NOUN', 'ADP', 'NOUN', 'PROPN', 'SPACE', 'NOUN', 'CCONJ', 'NOUN', 'SPACE', 'SPACE'];Création de motifs Construction  Prix & Distinctions  ._Élue;0;1;4;0;0.0;0.1;0.4;0.0;0
styliste de l'année (2019) par le conseil des arts de Paris  .;styliste de l'année 2019 par le conseil des arts de Paris  .;CV_159;8;16;14.24;85.76;[True, True, False, True, False, True, True, True, True, True, True, True, False, False];['NOUN', 'ADP', 'DET', 'NOUN', 'NUM', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'PUNCT'];styliste de l'année 2019 par le conseil des arts de Paris  .;0;1;4;1;0.0;0.0625;0.25;0.0625;0
Meilleur espoir du stylisme (2018) par l'Académie des arts de Berthollet  ;Meilleur espoir du stylisme 2018 par l'Académie des arts de Berthollet  ;CV_159;9;15;19.09;80.91;[True, True, True, True, False, True, False, True, True, True, True, True, False];['ADJ', 'NOUN', 'ADP', 'NOUN', 'NUM', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE'];Meilleur espoir du stylisme 2018 par l'Académie des arts de Berthollet  ;0;1;4;1;0.0;0.06666666666666667;0.26666666666666666;0.06666666666666667;0
Comment me contacter :  Domicile: 0188 79 33 32 Portable;Comment me contacter :  Domicile: 0188 79 33 32 Portable;CV_159;10;12;22.98;77.02;[True, True, True, False, False, True, False, False, False, False, False, True];['ADV', 'PRON', 'VERB', 'PUNCT', 'SPACE', 'NOUN', 'PUNCT', 'NUM', 'NUM', 'DET', 'NUM', 'ADJ'];Comment me contacter :  Domicile: 0188 79 33 32 Portable;1;0;1;3;0.08333333333333333;0.0;0.08333333333333333;0.25;0
667889909;667889909;CV_159;11;1;23.3;76.7;[False];['NUM'];667889909;0;0;0;1;0.0;0.0;0.0;1.0;0
Linkedin @sitevraimentsuper  3, rue de la Paix Paris  bonjour@sitevraimentsuper.fr @sitevraimentsuper.fr  Formation Professionnelle  École des Arts de la Mode, Paris,  Licence en art de la mode;Linkedin @sitevraimentsuper  3, rue de la Paix Paris  bonjour@sitevraimentsuper.fr @sitevraimentsuper.fr  Formation Professionnelle  École des Arts de la Mode, Paris,  Licence en art de la mode;CV_159;12;33;33.98;66.02;[True, False, False, False, False, True, True, True, True, True, False, False, False, False, True, True, False, True, True, True, True, True, True, False, True, False, False, True, True, True, True, True, True];['PROPN', 'ADV', 'SPACE', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'SPACE', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'ADJ', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN'];Linkedin @sitevraimentsuper  3, rue de la Paix Paris  bonjour@sitevraimentsuper.fr @sitevraimentsuper.fr  Formation Professionnelle  École des Arts de la Mode, Paris,  Licence en art de la mode;0;4;9;1;0.0;0.12121212121212122;0.2727272727272727;0.030303030303030304;0
- Août 2007 à mai 2011 Diplômée avec les félicitations du jury Meilleure;- Août 2007 à mai 2011 Diplômée avec les félicitations du jury Meilleure;CV_159;13;13;38.19;61.81;[False, True, False, True, True, False, True, True, True, True, True, True, True];['PUNCT', 'NOUN', 'NUM', 'ADP', 'NOUN', 'NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ'];- Août 2007 à mai 2011 Diplômée avec les félicitations du jury Meilleure;0;0;5;2;0.0;0.0;0.38461538461538464;0.15384615384615385;0
collection de tricot, défilé de l'École des Arts de la Mode, Paris 2010  ;collection de tricot, défilé de l'École des Arts de la Mode, Paris 2010  ;CV_159;14;17;43.69;56.31;[True, True, True, False, True, True, False, True, True, True, True, True, True, False, True, False, False];['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'NUM', 'SPACE'];collection de tricot, défilé de l'École des Arts de la Mode, Paris 2010  ;0;2;5;1;0.0;0.11764705882352941;0.29411764705882354;0.058823529411764705;0
Diplômée du lycée de Bertignolles mention très bien;Diplômée du lycée de Bertignolles mention très bien;CV_159;15;8;46.28;53.72;[True, True, True, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADV', 'ADV'];Diplômée du lycée de Bertignolles mention très bien;0;1;3;0;0.0;0.125;0.375;0.0;0
- Août 2003 à mai 2007;- Août 2003 à mai 2007;CV_159;16;6;48.22;51.78;[False, True, False, True, True, False];['PUNCT', 'NOUN', 'NUM', 'ADP', 'NOUN', 'NUM'];- Août 2003 à mai 2007;0;0;2;2;0.0;0.0;0.3333333333333333;0.3333333333333333;0
Diplômée avec mention;Diplômée avec mention;CV_159;17;3;49.19;50.81;[True, True, True];['NOUN', 'ADP', 'NOUN'];Diplômée avec mention;0;0;2;0;0.0;0.0;0.6666666666666666;0.0;0
très bien  Présidente du club des arts appliqués  Lauréate du prix d'excellence en Arts et Design  Marianne Naudin  Styliste de Mode  ;très bien  Présidente du club des arts appliqués  Lauréate du prix d'excellence en Arts et Design  Marianne Naudin  Styliste de Mode  ;CV_159;18;27;57.93;42.07;[True, True, False, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, False];['ADV', 'ADV', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'SPACE'];très bien  Présidente du club des arts appliqués  Lauréate du prix d'excellence en Arts et Design  Marianne Naudin  Styliste de Mode  ;1;3;9;0;0.037037037037037035;0.1111111111111111;0.3333333333333333;0.0;0
Je suis une créatrice de mode avec de l'expérience dans la gestion de tous les aspects relatifs à la création et au développement d'un produit.;Je suis une créatrice de mode avec de l'expérience dans la gestion de tous les aspects relatifs à la création et au développement d'un produit.;CV_159;19;28;66.99;33.01;[True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False];['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'DET', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT'];Je suis une créatrice de mode avec de l'expérience dans la gestion de tous les aspects relatifs à la création et au développement d'un produit.;0;0;8;0;0.0;0.0;0.2857142857142857;0.0;0
Je cherche un nouveau rôle qui puisse me permettre de tirer parti de mes compétences.;Je cherche un nouveau rôle qui puisse me permettre de tirer parti de mes compétences.;CV_159;20;16;72.17;27.83;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False];['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT'];Je cherche un nouveau rôle qui puisse me permettre de tirer parti de mes compétences.;5;0;2;0;0.3125;0.0;0.125;0.0;0
 ; ;CV_159;21;1;72.49;27.51;[False];['SPACE']; ;0;0;0;0;0.0;0.0;0.0;0.0;0
Expérience de Travail  Créatrice de mode sénior;Expérience de Travail  Créatrice de mode sénior;CV_159;22;8;75.08;24.92;[True, True, True, False, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'ADJ'];Expérience de Travail  Créatrice de mode sénior;0;0;4;0;0.0;0.0;0.5;0.0;0
La parabole du vêtement Septembre 2019 à aujourd'hui Développement et réalisation de designs conformément à la stratégie commerciale et l'identité de la marque Collaboration avec différentes équipes durant le processus de création  Assistante styliste  ;La parabole du vêtement Septembre 2019 à aujourd'hui Développement et réalisation de designs conformément à la stratégie commerciale et l'identité de la marque Collaboration avec différentes équipes durant le processus de création  Assistante styliste  ;CV_159;23;37;87.06;12.94;[True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False];['DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NUM', 'ADP', 'ADV', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADP', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'NOUN', 'SPACE'];La parabole du vêtement Septembre 2019 à aujourd'hui Développement et réalisation de designs conformément à la stratégie commerciale et l'identité de la marque Collaboration avec différentes équipes durant le processus de création  Assistante styliste  ;0;0;15;1;0.0;0.0;0.40540540540540543;0.02702702702702703;0
Les vêtements de Gabi - Janvier 2016 à août 2019  ;Les vêtements de Gabi - Janvier 2016 à août 2019  ;CV_159;24;11;90.61;9.39;[True, True, True, True, False, True, False, True, True, False, False];['DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NUM', 'ADP', 'NOUN', 'NUM', 'SPACE'];Les vêtements de Gabi - Janvier 2016 à août 2019  ;0;1;3;2;0.0;0.09090909090909091;0.2727272727272727;0.18181818181818182;0
Assister la créatrice de mode sénior dans la direction artistique;Assister la créatrice de mode sénior dans la direction artistique;CV_159;25;10;93.85;6.15;[True, True, True, True, True, True, True, True, True, True];['VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADJ'];Assister la créatrice de mode sénior dans la direction artistique;1;0;3;0;0.1;0.0;0.3;0.0;0
Coordination avec les équipes de production afin de respecter l'échéancier de création Coaching et encadrement des nouveaux stylistes;Coordination avec les équipes de production afin de respecter l'échéancier de création Coaching et encadrement des nouveaux stylistes;CV_159;26;19;100.0;0.0;[True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True];['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN'];Coordination avec les équipes de production afin de respecter l'échéancier de création Coaching et encadrement des nouveaux stylistes;1;1;7;0;0.05263157894736842;0.05263157894736842;0.3684210526315789;0.0;0
Dumont  RESPONSABLE MARKETING     COORDONNÉES;Dumont  RESPONSABLE MARKETING     COORDONNÉES;CV_160;0;6;3.85;96.15;[True, False, True, True, False, True];['PROPN', 'SPACE', 'X', 'PROPN', 'SPACE', 'SPACE'];Dumont  RESPONSABLE MARKETING     COORDONNÉES;0;2;0;0;0.0;0.3333333333333333;0.0;0.0;1
e;e;CV_160;1;1;4.49;95.51;[True];['NOUN'];e;0;0;1;0;0.0;0.0;1.0;0.0;0
Adresse;Adresse;CV_160;2;1;5.13;94.87;[True];['NOUN'];Adresse;0;0;1;0;0.0;0.0;1.0;0.0;0
50 rue de la Paix,  ;50 rue de la Paix,  ;CV_160;3;7;9.62;90.38;[False, True, True, True, True, False, False];['NUM', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'SPACE'];50 rue de la Paix,  ;0;0;2;1;0.0;0.0;0.2857142857142857;0.14285714285714285;0
Téléphone 0] 23 45 67 89  ER bonjouresitevraimentsuper.fr  WWwW.sitevraimentsuper.fr  EXPÉRIENCE 2012;Téléphone 0] 23 45 67 89  ER bonjouresitevraimentsuper.fr  WWwW.sitevraimentsuper.fr  EXPÉRIENCE 2012;CV_160;4;15;19.23;80.77;[True, False, False, False, False, False, False, False, True, False, False, False, False, True, False];['NOUN', 'NUM', 'PUNCT', 'DET', 'DET', 'DET', 'DET', 'SPACE', 'NOUN', 'ADJ', 'SPACE', 'ADJ', 'SPACE', 'NOUN', 'NUM'];Téléphone 0] 23 45 67 89  ER bonjouresitevraimentsuper.fr  WWwW.sitevraimentsuper.fr  EXPÉRIENCE 2012;0;0;3;2;0.0;0.0;0.2;0.13333333333333333;0
AGENCE;AGENCE;CV_160;5;1;19.87;80.13;[True];['NOUN'];AGENCE;0;0;1;0;0.0;0.0;1.0;0.0;0
LA LUCIOLE  Responsable marketing expérimentée D E;LA LUCIOLE  Responsable marketing expérimentée D E;CV_160;6;8;25.0;75.0;[True, True, False, True, True, True, True, True];['DET', 'NOUN', 'SPACE', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN'];LA LUCIOLE  Responsable marketing expérimentée D E;1;0;4;0;0.125;0.0;0.5;0.0;0
T R;T R;CV_160;7;2;26.28;73.72;[True, True];['NOUN', 'NOUN'];T R;0;0;2;0;0.0;0.0;1.0;0.0;0
A V A (| L + Travailler avec les dirigeants;A V A | L + Travailler avec les dirigeants;CV_160;8;11;33.33;66.67;[True, True, True, False, True, False, True, True, True, True];['NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN'];A V A | L + Travailler avec les dirigeants;0;0;6;0;0.0;0.0;0.5454545454545454;0.0;0
pour  déterminer les budgets et les objectifs + Gérer la rentabilité et les résultats  2012;pour  déterminer les budgets et les objectifs + Gérer la rentabilité et les résultats  2012;CV_160;9;17;44.23;55.77;[True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, False, False];['ADP', 'SPACE', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'SPACE', 'NUM'];pour  déterminer les budgets et les objectifs + Gérer la rentabilité et les résultats  2012;2;0;4;1;0.11764705882352941;0.0;0.23529411764705882;0.058823529411764705;0
AGENCE NUMÉRIQUE DOMARIN;AGENCE NUMÉRIQUE DOMARIN;CV_160;10;3;46.15;53.85;[True, True, True];['NOUN', 'PROPN', 'SPACE'];AGENCE NUMÉRIQUE DOMARIN;0;1;1;0;0.0;0.3333333333333333;0.3333333333333333;0.0;0
Responsable marketing junior + Identifier les tendances et les défis actuels + Communiquer aux différents clients  ;Responsable marketing junior + Identifier les tendances et les défis actuels + Communiquer aux différents clients  ;CV_160;11;17;57.05;42.95;[True, True, True, False, True, True, True, True, True, True, True, False, True, True, True, True, False];['NOUN', 'ADJ', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADJ', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'SPACE'];Responsable marketing junior + Identifier les tendances et les défis actuels + Communiquer aux différents clients  ;2;0;4;0;0.11764705882352941;0.0;0.23529411764705882;0.0;0
ÉDUCATION $ 202;ÉDUCATION $ 202;CV_160;12;3;58.97;41.03;[True, False, False];['NOUN', 'NOUN', 'NUM'];ÉDUCATION $ 202;0;0;2;1;0.0;0.0;0.6666666666666666;0.3333333333333333;0
UNIVERSITÉ SAINT-GERMAIN  ;UNIVERSITÉ SAINT-GERMAIN  ;CV_160;13;3;60.9;39.1;[True, False, False];['PROPN', 'VERB', 'SPACE'];UNIVERSITÉ SAINT-GERMAIN  ;1;1;0;0;0.3333333333333333;0.3333333333333333;0.0;0.0;0
Diplôme en gestion  2012;Diplôme en gestion  2012;CV_160;14;5;64.1;35.9;[True, True, True, False, False];['NOUN', 'ADP', 'NOUN', 'SPACE', 'NUM'];Diplôme en gestion  2012;0;0;2;1;0.0;0.0;0.4;0.2;0
UNIVERSITÉ DE CONDORCET;UNIVERSITÉ DE CONDORCET;CV_160;15;3;66.03;33.97;[True, True, True];['PROPN', 'ADP', 'NOUN'];UNIVERSITÉ DE CONDORCET;0;1;1;0;0.0;0.3333333333333333;0.3333333333333333;0.0;0
Licence en ventes et gestion  C O;Licence en ventes et gestion  C O;CV_160;16;8;71.15;28.85;[True, True, True, True, True, False, True, True];['NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'SPACE', 'NOUN', 'NOUN'];Licence en ventes et gestion  C O;0;0;5;0;0.0;0.0;0.625;0.0;0
M P;M P;CV_160;17;2;72.44;27.56;[True, True];['NOUN', 'NOUN'];M P;0;0;2;0;0.0;0.0;1.0;0.0;0
É;É;CV_160;18;1;73.08;26.92;[True];['NOUN'];É;0;0;1;0;0.0;0.0;1.0;0.0;0
T E N;T E N;CV_160;19;3;75.0;25.0;[True, True, True];['NOUN', 'NOUN', 'ADJ'];T E N;0;0;2;0;0.0;0.0;0.6666666666666666;0.0;0
C;C;CV_160;20;1;75.64;24.36;[True];['NOUN'];C;0;0;1;0;0.0;0.0;1.0;0.0;0
E S;E S;CV_160;21;2;76.92;23.08;[True, True];['NOUN', 'NOUN'];E S;0;0;2;0;0.0;0.0;1.0;0.0;0
@ + Excellentes;@ + Excellentes;CV_160;22;3;78.85;21.15;[False, False, True];['SPACE', 'ADP', 'ADJ'];@ + Excellentes;0;0;0;0;0.0;0.0;0.0;0.0;0
compétences + Connaissance des dernières  en communication tendances + Peut penser de manière + Maîtrise de la conception créative et innovante;compétences + Connaissance des dernières  en communication tendances + Peut penser de manière + Maîtrise de la conception créative et innovante;CV_160;23;22;92.95;7.05;[True, False, True, True, True, False, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADP', 'NOUN', 'ADJ', 'ADP', 'ADV', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'CCONJ', 'ADJ'];compétences + Connaissance des dernières  en communication tendances + Peut penser de manière + Maîtrise de la conception créative et innovante;1;0;7;0;0.045454545454545456;0.0;0.3181818181818182;0.0;0
SGphUS  + Discernement professionnel  + Experte en gestion       ;SGphUS  + Discernement professionnel  + Experte en gestion       ;CV_160;24;11;100.0;0.0;[True, False, False, True, True, False, False, True, True, True, False];['NOUN', 'SPACE', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE'];SGphUS  + Discernement professionnel  + Experte en gestion       ;0;0;4;0;0.0;0.0;0.36363636363636365;0.0;0
David Boulanger  RESPONSABLE QUALITÉ  ;David Boulanger  RESPONSABLE QUALITÉ  ;CV_161;0;6;4.23;95.77;[True, True, False, True, True, False];['PROPN', 'VERB', 'SPACE', 'NOUN', 'NOUN', 'SPACE'];David Boulanger  RESPONSABLE QUALITÉ  ;1;1;2;0;0.16666666666666666;0.16666666666666666;0.3333333333333333;0.0;1
PROFIL  ;PROFIL  ;CV_161;1;2;5.63;94.37;[True, False];['NOUN', 'SPACE'];PROFIL  ;0;0;1;0;0.0;0.0;0.5;0.0;0
Technicien de laboratoire d'analyse des eaux  CONTACT  0033.66.43.87.00 26 avenue Matisse, 81000, Albi davisboulanger77@mailz.com  COMPÉTENCES  + Compétences en biochimie.;Technicien de laboratoire d'analyse des eaux  CONTACT  0033.66.43.87.00 26 avenue Matisse, 81000, Albi davisboulanger77@mailz.com  COMPÉTENCES  + Compétences en biochimie.;CV_161;2;27;24.65;75.35;[True, True, True, False, True, True, True, False, True, False, False, False, True, True, False, False, False, True, False, False, True, False, False, True, True, True, False];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'NUM', 'NOUN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'ADJ', 'SPACE', 'NOUN', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];Technicien de laboratoire d'analyse des eaux  CONTACT  0033.66.43.87.00 26 avenue Matisse, 81000, Albi davisboulanger77@mailz.com  COMPÉTENCES  + Compétences en biochimie.;0;2;10;2;0.0;0.07407407407407407;0.37037037037037035;0.07407407407407407;0
 ; ;CV_161;3;1;25.35;74.65;[False];['SPACE']; ;0;0;0;0;0.0;0.0;0.0;0.0;0
